de5237a5-58cc-44fb-b081-bf92abff9c47,MORDI Manuel,Germany,21,null,193,0.0,null,null,null
e7134644-2094-4599-bec9-2e2e11b62f71,KNAESCHE Anjuli,Germany,31,null,169,0.0,null,null,null
6bf71a07-d477-48c9-9c64-16471cb6afc8,KLEI Niklas Noah,Germany,25,null,183,0.0,null,null,null
0bf4a21f-1d90-49f2-b3ee-cfe3e2ba001f,KEREKES Greta,Hungary,32,null,164,0.0,null,null,null
51b6e4af-0b3f-4219-bc5a-2bf58d79ca38,KLEKNER Hanga,Hungary,25,null,174,0.0,null,null,null
6b471be6-c587-45b4-ba67-20a837ee7091,KOZAK Luca,Hungary,28,null,166,0.0,null,null,null
8e72e609-292e-4ff6-b667-07fc0afd8eec,KRIZSAN Xenia,Hungary,31,null,172,0.0,null,null,null
9400b213-0995-4673-9c49-25f177182e3d,MADARASZ Viktoria,Hungary,39,null,155,0.0,null,null,null
c4c5a12c-7812-4d9d-8262-1d892ec18de5,MOLNAR Attila,Hungary,22,null,185,0.0,null,null,null
d79a4fe6-65e7-47f1-a13e-40fd7c000e7d,NEMES Rita,Hungary,34,null,178,0.0,null,null,null
1a53c8f8-d471-4072-9e49-095ce5a453c5,GYURATZ Reka,Hungary,28,null,174,0.0,null,null,null
fbcaae18-1826-4a7d-ab8c-6f687cee04cf,CHARAMBA Makanakaishe,Zimbabwe,22,null,191,0.0,null,null,null
e50d2102-5e2e-4a5c-a347-5b34fed770c3,XIONG Shiqi,China,20,null,170,0.0,null,null,null
2252620a-1b8a-4106-82a8-458166ecc922,SHI Yuhao,China,26,null,182,0.0,null,null,null
6d5c3c7c-a464-46a3-b53a-08c3ac664982,ZHANG Mingkun,China,24,null,185,0.0,null,null,null
a5a5bdae-6a7e-42cc-8fde-2f5aa1ae76b1,ZHU Yaming,China,30,null,191,0.0,null,null,null
252a0c8b-488b-4089-9ddd-355bf629a755,FANG Yaoqing,China,28,null,182,0.0,null,null,null
d85470a5-3010-4ca0-ae0c-e3b19850a9bb,SU Wen,China,25,null,188,0.0,null,null,null
8c96f408-fd78-4e72-a4ac-ef94c8c3b6a6,YAO Jie,China,34,null,188,0.0,null,null,null
a5fd50f9-62fd-47f4-9716-8c49a2e506e7,HUANG Bokai,China,28,null,190,0.0,null,null,null
0fcae460-8f87-4227-b8ca-17b95126a426,ZHONG Tao,China,22,null,178,0.0,null,null,null
59a1c7b6-277b-49e9-a196-11add84e7fda,WANG Zhen,China,23,null,189,0.0,null,null,null
85972dc6-41ae-41df-a113-a2e7b0ac9862,ZENG Rui,China,26,null,171,0.0,null,null,null
d8c8cae0-488b-4fe4-a1d8-53e84bd7aaa5,NIU Chunge,China,24,null,178,0.0,null,null,null
6848f675-3069-4f19-8c48-745e5067d0c5,RABA Daniel,Hungary,26,null,184,0.0,null,null,null
563779c8-a084-48f2-8c5b-d7afc88723dc,MAEDA Honami,Japan,28,null,166,0.0,null,null,null
6c244e23-3bc6-43f6-a0e8-a897ee9c1f99,MIURA Ryuji,Japan,22,null,168,0.0,null,null,null
c1aa7301-dbeb-4adb-954d-d608d2e2c814,MORIMOTO Mariko,Japan,29,null,173,0.0,null,null,null
f868706c-9b53-4186-ac8f-ac3de64441b6,OKADA Kumiko,Japan,33,null,158,0.0,null,null,null
dd3f12f0-40e9-4090-8e1b-dda0c2e902b3,MURATAKE Rachid,Japan,22,null,179,0.0,null,null,null
e0575afd-3422-4def-b9e1-731a3c8f4e9c,NAKAJIMA Yuki Joseph,Japan,22,null,192,0.0,null,null,null
29adcb45-54e9-4173-bcf8-022207e53dbb,NISHI Yudai,Japan,24,null,183,0.0,null,null,null
03b2248a-9d18-4acf-9097-2243c9ac1b2e,OGAWA Daiki,Japan,21,null,178,0.0,null,null,null
56ff2ff1-6d03-4f3b-8a2a-d70204dfd04f,OSAKO Suguru,Japan,33,null,170,0.0,null,null,null
711f6609-91d5-475c-8614-68cc4f78f58c,OTA Tomoki,Japan,27,null,175,0.0,null,null,null
58abd617-47fc-45b1-a244-07feeafd8985,SAITO Marina,Japan,29,null,164,0.0,null,null,null
f178a168-d738-4328-adef-5ec16186d6e8,SAKAI Ryuichiro,Japan,26,null,171,0.0,null,null,null
18b33109-ab09-430e-86f4-0b0235006cd6,SANI BROWN Abdul Hakim,Japan,25,null,190,0.0,null,null,null
35ccf2a6-b54b-44b1-bd6f-02a6ea78b1c3,SATO Fuga,Japan,28,null,181,0.0,null,null,null
3396f785-fa3e-42aa-9dca-a2fb6158f926,SATO Kentaro,Japan,30,null,174,0.0,null,null,null
79a2bdbe-b5da-4830-a732-d898aea3e799,SHINNO Tomohiro,Japan,28,null,180,0.0,null,null,null
37ec8553-e52d-4114-a81a-b59d24928840,SUZUKI Yuka,Japan,25,null,161,0.0,null,null,null
61215364-cf02-4ba9-a099-bc990ef8c5d3,ICHIYAMA Mao,Japan,27,null,157,0.0,null,null,null
8bf09926-7f96-4c06-be1c-966c72a1e37d,TAKAHASHI Kazuki,Japan,28,null,177,0.0,null,null,null
2b160deb-7a0f-4dcd-a0b7-e67fbe76fed4,TAKASHIMA Yuka,Japan,36,null,153,0.0,null,null,null
25655983-db0b-491d-8eea-f01d03449f8d,TAKAYAMA Shunya,Japan,30,null,182,0.0,null,null,null
586d233d-b9c8-49ff-ab74-765f306e8e42,TANAKA Yumi,Japan,25,null,172,0.0,null,null,null
576591d4-b22b-407f-86fa-6c746d32c8e8,TANAKA Nozomi,Japan,25,null,153,0.0,null,null,null
693d766e-ead1-4667-9ab7-68845092aab5,TOYODA Ken,Japan,22,null,195,0.0,null,null,null
194f1822-7b44-40e8-9b6e-da0ae169fee0,UEDA Momone,Japan,25,null,160,0.0,null,null,null
58f72b7a-d4eb-4837-93c8-7ca39a424b16,UEYAMA Koki,Japan,25,null,181,0.0,null,null,null
af9d75c1-ee1c-4bb9-b982-febc916eaa55,UZAWA Towa,Japan,21,null,182,0.0,null,null,null
87c25def-4247-408a-b44e-a48b967f7c76,YAMAMOTO Yuma,Japan,24,null,161,0.0,null,null,null
e3077640-7608-4cb3-bdc9-fbcda781104d,YANAGITA Hiroki,Japan,21,null,183,0.0,null,null,null
a6daa91f-4d06-41a7-9eb5-7cc08032df98,YANAI Ayane,Japan,20,null,156,0.0,null,null,null
89c37c59-0e4b-4628-87c0-8c081fbbd6b4,YOSHIZU Takuho,Japan,26,null,178,0.0,null,null,null
7103c623-1482-42e6-981a-b92b38b7668b,MARKOVIC Martin,Croatia,28,null,185,0.0,null,null,null
aee13905-ae03-4408-a711-778953082289,BJELJAC Bojana,Croatia,35,null,167,0.0,null,null,null
98df74ca-db67-47c7-b787-d27b48844c58,ELKASEVIC Sandra,Croatia,34,null,183,0.0,null,null,null
6ea7928c-a729-4aea-8657-17e61f47b307,GREGURIC Matija,Croatia,28,null,187,0.0,null,null,null
739f746d-1c72-4ee1-b0f7-ec6b383b3037,KOLAK Sara,Croatia,29,null,169,0.0,null,null,null
880bf2c7-5a55-4cde-984a-59e020794173,MIHALJEVIC Fili,Croatia,30,null,202,0.0,null,null,null
4ddb678c-b68c-40d9-80ad-fc18d21daba8,PARLOV KOSTRO Matea,Croatia,32,null,160,0.0,null,null,null
70af3a6c-f05e-4098-95f5-d6a9aa8e0c9d,TOLJ Marija,Croatia,24,null,190,0.0,null,null,null
da031a15-a08b-42f5-947c-2d60e83add2e,PRAVDICA Fili,Croatia,29,null,183,0.0,null,null,null
17af71a3-4e5d-44b2-a91e-2fee1638e28a,ACQUAVIVA Safiatou,Guinea,25,null,170,0.0,null,null,null
57fb3e5b-6295-43bb-a58b-588f3c96e26c,ALEKNA Mykolas,Lithuania,22,null,195,0.0,null,null,null
25dbd905-d265-4e62-8f1f-5a1342f09d59,ALEKNA Martynas,Lithuania,24,null,196,0.0,null,null,null
fa122a53-296c-4547-a9cc-6e3fd482c086,MATUSEVICIUS Edis,Lithuania,28,null,189,0.0,null,null,null
cd844797-4cbf-4037-9faf-cea2420edf83,GALVYDYTE Gabija,Lithuania,24,null,173,0.0,null,null,null
4350028a-8925-45ec-aa96-325e6925e161,GUDZIUS Andrius,Lithuania,33,null,200,0.0,null,null,null
66b367a6-18f3-4d60-80f4-fbca7892efc0,GUMBS Ieva,Lithuania,29,null,180,0.0,null,null,null
4a330d66-9484-4bf1-a8cc-efc55f399f1a,JASIUNAITE Liveta,Lithuania,30,null,173,NaN,null,null,null
d78c34e2-b623-4757-acd8-0f7fa0c00b2f,KILTY Dovile,Lithuania,31,null,169,0.0,null,null,null
