codigo_pais,logo_url,logo_url,logo_url,Pais,pais_id,region_id
TAH,https://api.fifa.com/api/v1/picture/flags-sq-4/tah,https://api.fifa.com/api/v1/picture/flags-sq-4/tah,https://api.fifa.com/api/v1/picture/flags-sq-4/tah,Tahiti,fd82f2cb-e3b2-4250-a6fd-508bc545a7ab,7ac257e8-e9b0-40a0-9371-5dc58e38ffba
TAN,https://api.fifa.com/api/v1/picture/flags-sq-4/tan,https://api.fifa.com/api/v1/picture/flags-sq-4/tan,https://api.fifa.com/api/v1/picture/flags-sq-4/tan,Tanzania,b1457943-260e-4551-a0dd-2620674412f0,180c304e-079d-4845-95e1-c2a3976914c0
TCA,https://api.fifa.com/api/v1/picture/flags-sq-4/tca,https://api.fifa.com/api/v1/picture/flags-sq-4/tca,https://api.fifa.com/api/v1/picture/flags-sq-4/tca,Turks and Caicos Islands,6311b92e-1753-47ee-8997-740ecae5760d,299297c1-0ff6-400f-a711-e0f9505e6d01
TGA,https://api.fifa.com/api/v1/picture/flags-sq-4/tga,https://api.fifa.com/api/v1/picture/flags-sq-4/tga,https://api.fifa.com/api/v1/picture/flags-sq-4/tga,Tonga,a61a51b6-4f21-4ac1-8690-e530f9eb6524,7ac257e8-e9b0-40a0-9371-5dc58e38ffba
THA,https://api.fifa.com/api/v1/picture/flags-sq-4/tha,https://api.fifa.com/api/v1/picture/flags-sq-4/tha,https://api.fifa.com/api/v1/picture/flags-sq-4/tha,Thailand,221da1cd-b869-41c0-8ecd-a4f1ecb3fcaf,9aee3b2a-dac3-4398-a8f6-6a6cd2b88c74
TJK,https://api.fifa.com/api/v1/picture/flags-sq-4/tjk,https://api.fifa.com/api/v1/picture/flags-sq-4/tjk,https://api.fifa.com/api/v1/picture/flags-sq-4/tjk,Tajikistan,d926c45b-1856-47c9-83ce-0e55d88d5299,9aee3b2a-dac3-4398-a8f6-6a6cd2b88c74
TKM,https://api.fifa.com/api/v1/picture/flags-sq-4/tkm,https://api.fifa.com/api/v1/picture/flags-sq-4/tkm,https://api.fifa.com/api/v1/picture/flags-sq-4/tkm,Turkmenistan,ed0b58e0-a788-4da7-8e6b-cab498dc5d0e,9aee3b2a-dac3-4398-a8f6-6a6cd2b88c74
TLS,https://api.fifa.com/api/v1/picture/flags-sq-4/tls,https://api.fifa.com/api/v1/picture/flags-sq-4/tls,https://api.fifa.com/api/v1/picture/flags-sq-4/tls,Timor-Leste,2d5a4e49-6ff9-4ccf-bd71-25ed35d638b4,9aee3b2a-dac3-4398-a8f6-6a6cd2b88c74
TOG,https://api.fifa.com/api/v1/picture/flags-sq-4/tog,https://api.fifa.com/api/v1/picture/flags-sq-4/tog,https://api.fifa.com/api/v1/picture/flags-sq-4/tog,Togo,c130ef9c-c6fd-4f54-896a-844033bd84fe,180c304e-079d-4845-95e1-c2a3976914c0
TPE,https://api.fifa.com/api/v1/picture/flags-sq-4/tpe,https://api.fifa.com/api/v1/picture/flags-sq-4/tpe,https://api.fifa.com/api/v1/picture/flags-sq-4/tpe,Chinese Taipei,2d78194f-176c-4326-aba9-298ac58f8358,9aee3b2a-dac3-4398-a8f6-6a6cd2b88c74
TRI,https://api.fifa.com/api/v1/picture/flags-sq-4/tri,https://api.fifa.com/api/v1/picture/flags-sq-4/tri,https://api.fifa.com/api/v1/picture/flags-sq-4/tri,Trinidad and Tobago,47f452af-746c-49ad-8ea8-33c288cc69f3,299297c1-0ff6-400f-a711-e0f9505e6d01
TUN,https://api.fifa.com/api/v1/picture/flags-sq-4/tun,https://api.fifa.com/api/v1/picture/flags-sq-4/tun,https://api.fifa.com/api/v1/picture/flags-sq-4/tun,Tunisia,42040172-0b78-4029-82fb-df3aec2e8648,180c304e-079d-4845-95e1-c2a3976914c0
TUR,https://api.fifa.com/api/v1/picture/flags-sq-4/tur,https://api.fifa.com/api/v1/picture/flags-sq-4/tur,https://api.fifa.com/api/v1/picture/flags-sq-4/tur,Turkey,3c547322-7a60-47f1-9103-c6e7128f5d43,f5108bc2-6414-428d-afa8-7f6d4c02d153
UAE,https://api.fifa.com/api/v1/picture/flags-sq-4/uae,https://api.fifa.com/api/v1/picture/flags-sq-4/uae,https://api.fifa.com/api/v1/picture/flags-sq-4/uae,United Arab Emirates,53d0619f-54a0-42c2-b069-6f9912967979,9aee3b2a-dac3-4398-a8f6-6a6cd2b88c74
UGA,https://api.fifa.com/api/v1/picture/flags-sq-4/uga,https://api.fifa.com/api/v1/picture/flags-sq-4/uga,https://api.fifa.com/api/v1/picture/flags-sq-4/uga,Uganda,d44220ea-1fc0-4e44-b984-02db51fc3e0e,180c304e-079d-4845-95e1-c2a3976914c0
UKR,https://api.fifa.com/api/v1/picture/flags-sq-4/ukr,https://api.fifa.com/api/v1/picture/flags-sq-4/ukr,https://api.fifa.com/api/v1/picture/flags-sq-4/ukr,Ukraine,abee0a2d-4860-4ae9-af15-8f6787071835,f5108bc2-6414-428d-afa8-7f6d4c02d153
URU,https://api.fifa.com/api/v1/picture/flags-sq-4/uru,https://api.fifa.com/api/v1/picture/flags-sq-4/uru,https://api.fifa.com/api/v1/picture/flags-sq-4/uru,Uruguay,2c1ab869-21a0-4d61-9ba6-ae7606247928,1c0979d8-d333-4b0a-a069-ee7fd86bb1b6
USA,https://api.fifa.com/api/v1/picture/flags-sq-4/usa,https://api.fifa.com/api/v1/picture/flags-sq-4/usa,https://api.fifa.com/api/v1/picture/flags-sq-4/usa,USA,5afb733a-c653-4972-b397-093875c8c70f,299297c1-0ff6-400f-a711-e0f9505e6d01
UZB,https://api.fifa.com/api/v1/picture/flags-sq-4/uzb,https://api.fifa.com/api/v1/picture/flags-sq-4/uzb,https://api.fifa.com/api/v1/picture/flags-sq-4/uzb,Uzbekistan,47c98014-2395-400c-864a-7cd752983c87,9aee3b2a-dac3-4398-a8f6-6a6cd2b88c74
VAN,https://api.fifa.com/api/v1/picture/flags-sq-4/van,https://api.fifa.com/api/v1/picture/flags-sq-4/van,https://api.fifa.com/api/v1/picture/flags-sq-4/van,Vanuatu,b7222f9d-2188-4b81-abd8-c9e76819c43f,7ac257e8-e9b0-40a0-9371-5dc58e38ffba
VEN,https://api.fifa.com/api/v1/picture/flags-sq-4/ven,https://api.fifa.com/api/v1/picture/flags-sq-4/ven,https://api.fifa.com/api/v1/picture/flags-sq-4/ven,Venezuela,80905a95-e8ea-49de-9679-a544ec973480,1c0979d8-d333-4b0a-a069-ee7fd86bb1b6
VGB,https://api.fifa.com/api/v1/picture/flags-sq-4/vgb,https://api.fifa.com/api/v1/picture/flags-sq-4/vgb,https://api.fifa.com/api/v1/picture/flags-sq-4/vgb,British Virgin Islands,a8df076f-980a-4fdf-9c3b-00b18d89c180,299297c1-0ff6-400f-a711-e0f9505e6d01
VIE,https://api.fifa.com/api/v1/picture/flags-sq-4/vie,https://api.fifa.com/api/v1/picture/flags-sq-4/vie,https://api.fifa.com/api/v1/picture/flags-sq-4/vie,Vietnam,cc35ecd5-c607-4019-871e-f4a1dca33b0b,9aee3b2a-dac3-4398-a8f6-6a6cd2b88c74
VIN,https://api.fifa.com/api/v1/picture/flags-sq-4/vin,https://api.fifa.com/api/v1/picture/flags-sq-4/vin,https://api.fifa.com/api/v1/picture/flags-sq-4/vin,St. Vincent and the Grenadines,9c705941-9ac4-4c86-ac02-bf57acf037df,299297c1-0ff6-400f-a711-e0f9505e6d01
VIR,https://api.fifa.com/api/v1/picture/flags-sq-4/vir,https://api.fifa.com/api/v1/picture/flags-sq-4/vir,https://api.fifa.com/api/v1/picture/flags-sq-4/vir,US Virgin Islands,11945900-4ab4-4380-b0e2-2edbb95409e9,299297c1-0ff6-400f-a711-e0f9505e6d01
WAL,https://api.fifa.com/api/v1/picture/flags-sq-4/wal,https://api.fifa.com/api/v1/picture/flags-sq-4/wal,https://api.fifa.com/api/v1/picture/flags-sq-4/wal,Wales,51353104-26fa-4998-a58a-2e0773a1b791,f5108bc2-6414-428d-afa8-7f6d4c02d153
YEM,https://api.fifa.com/api/v1/picture/flags-sq-4/yem,https://api.fifa.com/api/v1/picture/flags-sq-4/yem,https://api.fifa.com/api/v1/picture/flags-sq-4/yem,Yemen,50aedfd7-930d-4969-97c0-5c0b8893a1be,9aee3b2a-dac3-4398-a8f6-6a6cd2b88c74
ZAM,https://api.fifa.com/api/v1/picture/flags-sq-4/zam,https://api.fifa.com/api/v1/picture/flags-sq-4/zam,https://api.fifa.com/api/v1/picture/flags-sq-4/zam,Zambia,43152691-29c5-4f0b-8e46-b99a4d42ffc3,180c304e-079d-4845-95e1-c2a3976914c0
ZIM,https://api.fifa.com/api/v1/picture/flags-sq-4/zim,https://api.fifa.com/api/v1/picture/flags-sq-4/zim,https://api.fifa.com/api/v1/picture/flags-sq-4/zim,Zimbabwe,ee3bd736-b7ed-4bf0-9dca-3912b205d9f0,180c304e-079d-4845-95e1-c2a3976914c0
